Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844374683.382,170.249885222065,1000.11920166016,,
3844374714.5005,170.156616210938,1000.17254638672,0.00631700994259385,5.54382780033708E-7
3844375011.9825,165.207183837891,1000.30590820312,0.0064970827830529,1.00847934263304E-7
3844375302.581,160.252041090071,1000.20812988281,,
3844375334.0315,160.158012390137,1000.19921875,0.00668534773046393,2.17963847629537E-7
3844375631.543,155.204872131348,1000.14587402344,0.00688406114249997,1.64346367302904E-7
3844375922.152,150.248736872075,1000.04815673828,,
3844375953.433,150.154624938965,1000.19030761719,0.00709153392671601,1.97094425267058E-7
3844376250.9515,145.205757141113,1000.10144042969,0.00731353335161004,1.32619073933244E-7
3844376541.568,140.222643804208,1000.13696289062,,
3844376572.963,140.129859924316,1000.11029052734,0.00756532415800256,2.39270747720298E-7
3844376860.5165,135.220153808594,1000.27923583984,0.00781086415095497,1.43409712155018E-7
3844377160.913,130.182033869689,1000.26147460938,,
3844377189.5985,130.108749389648,1000.24371337891,0.00809226696831131,2.54989631443551E-7
3844377470.08,125.211093902588,1000.28811645508,0.00837185598495573,1.24087128068608E-7
3844377759.8465,120.202075958252,1000.26147460938,0.00868281682960502,2.16068963150384E-7
3844377780.231,120.150821211737,1000.20812988281,,
3844378079.6395,115.208797454834,1000.30584716797,0.00901623404843525,2.93173290878876E-7
3844378359.4515,110.202785491943,1000.26141357422,0.00937672409609283,1.65824925812284E-7
3844378400.003,109.953214300467,1000.26147460938,,
3844378629.276,105.219417572021,1000.27920532227,0.00976114970901742,2.84181579666894E-7
3844378899.144,100.209983825684,1000.26147460938,0.0101852382233849,1.87313566211719E-7
3844378959.25,99.3181369983671,1000.33251953125,,
3844379168.9385,95.1925582885742,1000.35922241211,0.0106451935584334,2.77494308425402E-7
3844379438.607,90.1819458007812,1000.44812011719,0.0111521747200888,3.00264951491026E-7
3844379519.128,88.3946165024411,1000.36810302734,,
3844379708.451,85.1666603088379,1000.35922241211,0.0117055132948158,2.75426268334157E-7
3844379978.1915,80.1395378112793,1000.40365600586,0.0123227809072812,4.30619145159951E-7
3844380078.318,77.0670377194448,1000.35034179688,,
3844380237.9555,75.1511116027832,1000.4836730957,0.0129930221004339,2.66780450094477E-7
3844380497.8975,70.1275367736816,1000.37701416016,0.0137533659374135,4.0982492174329E-7
3844380608.113,66.3550719223489,1000.40368652344,,
3844380757.7895,65.1029434204102,1000.40365600586,0.0146052520869897,3.31461220278419E-7
3844381007.527,60.1006164550781,1000.44812011719,0.0155783439879958,3.30459107668751E-7
3844381127.63,55.8187703423629,1000.35034179688,,
3844381247.275,55.0930995941162,1000.42144775391,0.0166710247540397,3.191292502679E-7
3844381477.1155,50.0846195220947,1000.43035888672,0.0179275071596816,4.30743922446223E-7
3844381527.173,49.9789695739746,1000.38589477539,0.0179718471999556,4.62010026044619E-7
3844381677.036,49.0352458953857,1000.41256713867,0.0182467058491366,5.46066294523831E-7
3844381747.295,48.3968387408983,1000.54583740234,,
3844381826.838,48.0344886779785,1000.50143432617,0.0184823799805449,6.54021295433657E-7
3844381976.674,47.0277366638184,1000.48370361328,0.0187855398633611,5.09585106634698E-7
3844382126.659,46.0212650299072,1000.42144775391,0.0190990306190236,6.32853505013023E-7
3844382276.658,45.0152912139893,1000.58142089844,0.0193762800017419,4.01465328385623E-7
3844382366.462,44.0850299747476,1000.58142089844,,
3844382416.382,44.0219688415527,1000.51919555664,0.0196961524368372,4.94246132538872E-7
3844382556.29,43.0170783996582,1000.56365966797,0.0200418833185773,4.30021996830121E-7
3844382696.257,42.0107364654541,1000.5725402832,0.0203952472931274,2.16337546834729E-7
3844382836.127,41.00465965271,1000.4836730957,0.0207645185807425,4.8406642710743E-7
3844382986.324,39.9874662661381,1000.52807617187,,
3844383014.9765,39.9830474853516,1000.55474853516,0.0211544673355967,4.37047656713497E-7
3844383135.978,39.0010948181152,1000.39477539062,0.0215411001300447,4.63362430662547E-7
3844383265.8605,38.0002841949463,1000.37698364258,0.0219485869391656,5.68219424309089E-7
3844383395.6305,36.9977779388428,1000.22592163086,0.0223680446007885,6.57859122861669E-7
3844383525.5265,35.9939632415771,1000.21701049805,0.0228111038280236,1.73092346876112E-7
3844383605.983,34.9885346847271,1000.35034179688,,
3844383655.701,34.9893245697022,1000.16366577148,0.0232409325934183,8.70928659715168E-7
3844383785.4195,33.9897766113281,1000.11032104492,0.0237013090200897,8.02267571443491E-7
3844383915.268,32.9876194000244,1000.02145385742,0.0241927599108176,7.43928480781863E-7
3844384045.201,31.9869318008423,1000.06588745117,0.0247006679639011,8.25567135983881E-7
3844384175.164,30.9862861633301,1000.06588745117,0.0252198827404975,7.74225492867787E-7
3844384225.129,30.2743925179183,1000.04815673828,,
3844384295.036,29.9880561828613,1000.08367919922,0.0257870179843484,8.32782279968681E-7
3844384415.0065,28.9868144989014,1000.14587402344,0.026367055159344,9.41148182695188E-7
3844384534.892,27.9874696731567,1000.12811279297,0.0269684264767665,7.73543415459496E-7
3844384654.8315,26.9887733459473,1000.15475463867,0.0275963929001056,6.07211922343936E-7
3844384774.7625,25.9910573959351,1000.15475463867,0.0282618248944933,8.43392790083522E-7
3844384844.726,24.9910353819119,1000.13696289062,,
3844384894.515,24.9901714324951,1000.0481262207,0.0289563378189913,7.23979875667075E-7
3844385004.5045,23.9899816513062,1000.1103515625,0.0296870796636699,1.07975158118201E-7
3844385114.482,22.9909725189209,1000.14587402344,0.0304596586162996,7.18311949324614E-7
3844385224.2585,21.9909248352051,999.994812011719,0.0312633247181951,7.39653222373119E-7
3844385344.1885,20.991039276123,999.879211425781,0.0321110755449865,9.09029478248511E-7
3844385464.288,19.9874661707159,999.976989746094,,
3844385496.008,19.9942588806152,1000.01257324219,0.0330227342518574,1.1656044172445E-6
3844385614.015,18.9930276870728,1000.15478515625,0.0339857468011744,1.34579142013322E-6
3844385733.9655,17.9943380355835,1000.12808227539,0.0349188358587099,1.09958643962039E-5
3844385853.8935,16.9949083328247,1000.1103515625,0.0360103663266372,1.2403741325096E-6
3844385973.72,15.9955649375916,1000.12811279297,0.0371503367839315,1.26710105475298E-6
3844386084.292,14.9926006978649,1000.10144042969,,
3844386115.705,14.998556137085,1000.05697631836,0.0383826370674439,1.50170562205598E-6
3844386233.569,13.998019695282,1000.03036499023,0.0395351952415673,1.25085017046896E-6
3844386343.569,12.9984593391418,1000.10144042969,0.0408918709566899,1.12566732666927E-6
3844386453.3475,11.9980673789978,1000.14587402344,0.0423645152901079,6.10575933959144E-7
3844386563.332,11.0000805854797,1000.17254638672,0.0439743438923217,1.07060334810364E-6
3844386673.253,9.99988412857056,1000.27032470703,0.0457490619771742,1.21647123582176E-6
3844386705.602,9.97858182365474,1000.10144042969,,
3844386813.0895,8.99595594406128,1000.1369934082,0.0477369760112836,1.18555182563196E-6
3844386933.051,8.00041913986206,1000.11032104492,0.0499345161350928,1.28354172404927E-6
3844387053.0395,6.99970459938049,1000.16366577148,0.052446047636238,1.63888405995482E-6
3844387172.8125,5.99911117553711,1000.22592163086,0.0553629676110812,1.33237672596325E-6
3844387292.761,5.00239753723145,1000.17254638672,0.0588359005483432,1.94712332014714E-6
3844387325.443,3.91035346340775,1000.17254638672,,
3844387422.778,3.99699699878693,1000.13696289062,0.0617019264239868,1.88006246845514E-6
3844387562.6615,3.00457382202148,1000.19033813477,0.0669101163585327,1.97352325671305E-6
3844387942.231,2.01615670675496,999.923645019531,,
3844388562.252,2.01714030080551,1000.01257324219,,
3844389181.487,2.0194410922112,999.799255371094,,
3844389801.072,2.0482358938493,999.728088378906,,
3844390420.437,1.70560684478543,999.710327148438,,
3844391040.067,1.70539013277272,999.674743652344,,
3844391659.854,1.70537639309292,999.710327148438,,
3844392279.212,1.70678881968792,999.728088378906,,
3844392898.659,1.70727228760213,999.674743652344,,
3844393518.538,1.70599027536043,999.799255371094,,
3844394137.872,1.7008094758508,999.905883789063,,
3844394757.324,1.70259565312046,999.692504882813,,
3844395377.111,1.70269406048779,999.692504882813,,
3844395996.74,1.70179037945915,1000.03033447266,,
3844396615.888,1.70527959144687,999.959228515625,,
3844397235.854,1.70533295694596,999.834777832031,,
3844397855.263,1.70463720340376,999.745910644531,,
3844398474.45,1.70582660861613,999.905883789063,,
3844399094.044,1.70350505198677,999.870300292969,,
3844399713.454,1.70377956180343,999.8525390625,,
3844400333.342,1.70624587579329,999.799255371094,,
