Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844342905.7765,199.828895568848,1000.53701782227,0.00545970942529415,1.47069893346419E-7
3844343036.768,204.453586283442,1000.58142089844,,
3844343225.592,204.821350097656,1000.37698364258,0.00533269195030443,1.46734365201047E-7
3844343545.367,209.804458618164,1000.40368652344,0.00521143998968289,1.27553617631792E-7
3844343656.184,214.233268179634,1000.36810302734,,
3844343875.1005,214.797058105469,1000.51922607422,0.0050973928128105,1.35544425968222E-7
3844344204.7215,219.783897399902,1000.43923950195,0.00498493256011253,7.91233716727888E-8
3844344275.666,222.188493999671,1000.49255371094,,
3844344534.477,224.775146484375,1000.36810302734,0.00488015274917705,1.82530450188919E-7
3844344864.418,229.763313293457,1000.45700073242,0.00477832417354584,1.55164781545118E-7
3844344897.514,229.800031523705,1000.35034179688,,
3844345204.0795,234.755760192871,1000.4836730957,0.00468223731038065,1.71251107498993E-7
3844345514.667,239.722669179286,1000.31475830078,,
3844345546.14,239.757652282715,1000.33251953125,0.0045869825232992,1.44493602520995E-7
3844345893.518,244.753280639648,1000.3147277832,0.00449604952255712,1.88975989518655E-7
3844346134.857,249.55762994114,1000.42144775391,,
3844346253.3195,249.749183654785,1000.36810302734,0.00441095675067037,1.46472267259156E-7
3844346622.9375,254.7421875,1000.39477539062,0.00432686760916867,1.81566786725445E-7
3844346753.975,258.78723867807,1000.40368652344,,
3844347002.778,259.741027832031,1000.27032470703,0.00424740269870299,1.42388060837526E-7
3844347373.738,264.71708186486,1000.40368652344,,
3844347404.835,264.746505737305,1000.43032836914,0.00416890565490791,1.49547890735769E-7
3844347792.144,269.725051879883,1000.38589477539,0.00409414944957282,1.50915689510592E-7
3844347993.65,274.28959342585,1000.27923583984,,
3844348181.8715,274.709320068359,1000.41253662109,0.00402311318014499,1.13983539549981E-7
3844348581.5325,279.701950073242,1000.11032104492,0.00395179693171312,1.54806401031725E-7
3844348615.221,279.779548339054,1000.06591796875,,
3844349001.188,284.698135375977,1000.16366577148,0.00388434069996944,1.54003830567317E-7
3844349232.52,289.357999073056,1000.17254638672,,
3844349421.01,289.680801391602,1000.01257324219,0.00381916197931972,1.48787477275912E-7
3844349851.895,294.67442609133,999.994812011719,,
3844349883.038,294.700790405273,999.968109130859,0.00375328357410196,1.37969910903695E-7
3844350310.195,299.668487548828,999.932556152344,0.00369272377643265,1.18743756934658E-7
3844350471.827,303.978340040311,1000.08361816406,,
3844350749.867,304.665298461914,1000.16363525391,0.00363416235142916,1.47058127654537E-7
3844351091.149,309.553468974761,1000.06591796875,,
3844351189.636,309.655731201172,999.932525634766,0.00357672054925486,1.3318575143195E-7
