Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844448642.85,20.0004224777222,1297.86474609375,0.0352438930236964,4.23869990338104E-5
3844448647.958,20.000057220459,1374.16796875,0.0372886206272695,4.23770108396758E-5
3844448652.899,19.9999055862427,1447.63946533203,0.0393506608624954,4.23764543841078E-5
3844448657.876,19.9998741149902,1522.62854003906,0.0414056144692097,4.23556561413218E-5
3844448662.86,19.9998331069946,1597.60321044922,0.0434623313361361,4.25688747823608E-5
3844448667.8255,19.9999580383301,1671.83087158203,0.0455251386077798,4.20035866548758E-5
3844448672.893,19.9998273849487,1748.27026367187,0.0475860614169471,4.22073369978937E-5
3844448677.897,19.9997072219849,1823.23522949219,0.0496357520433375,4.2093309937929E-5
3844448682.794,19.999716758728,1896.77752685547,0.0516944871524376,4.24451812077864E-5
3844448688.03,19.9994058609009,1975.79290771484,0.0537570926109395,4.21076186619731E-5
3844448692.868,19.9994764328003,2047.76727294922,0.0558238290493535,4.22421454929688E-5
3844448697.8695,19.999659538269,2122.65490722656,0.0578798962381617,4.14990661938439E-5
3844448702.8725,19.999870300293,2197.66491699219,0.059933088091645,4.23493763058993E-5
3844448707.785,19.9998235702515,2271.91833496094,0.0619879244402784,4.23839271701909E-5
3844448712.8795,20.0000829696655,2348.35913085938,0.0640519158748411,4.22215944875806E-5
3844448717.9015,20.0005025863647,2424.08605957031,0.0661218383669974,4.28068629800436E-5
3844448722.967,20.0005483627319,2499.82214355469,0.0681757077238928,4.24220225320342E-5
3844448727.759,20.0006399154663,2571.09790039062,0.070228303875989,4.31469780750847E-5
3844448732.7525,20.0003147125244,2646.1025390625,0.0722841496484473,4.20471452885658E-5
3844448737.8105,20.0000562667847,2721.83215332031,0.0743552526495222,4.25875652901849E-5
3844448742.7435,20.000036239624,2796.04772949219,0.0764077679707374,4.2338939162484E-5
3844448747.8075,19.9999151229858,2871.75695800781,0.0784664082759813,4.34450564440812E-5
3844448752.7505,20.0002489089966,2946.8115234375,0.080509588942727,4.25661306265635E-5
3844448757.86,20.0001840591431,3023.28845214844,0.0825754611272886,4.29386667196004E-5
3844448762.887,19.9999647140503,3098.25915527344,0.0846391702248249,4.23116954574033E-5
3844448767.814,20.0001125335693,3172.40771484375,0.0866904535635892,4.16850899895764E-5
3844448772.863,19.9999322891235,3247.46252441406,0.0887271748610526,4.19355485267157E-5
3844448777.825,20.0001697540283,3321.8037109375,0.0907992483439252,4.34911449246774E-5
3844448782.834,19.9999113082886,3396.81921386719,0.0928317839950475,4.37370433704702E-5
3844448787.7095,19.9999675750732,3470.32482910156,0.0949012233434064,4.28723011008976E-5
3844448792.847,20.0003604888916,3547.54809570313,0.0969545963506126,4.23998952277202E-5
3844448805.861,19.9992980957031,3742.5107421875,0.101066436693665,4.32690299384755E-5
3844448808.071,19.999719619751,3776.20666503906,0.103142363909769,4.36611990185879E-5
3844448812.808,20.0002241134644,3846.61779785156,0.10520058953046,4.28994321499525E-5
3844448817.7435,20.0003328323364,3921.51208496094,0.107242751381248,4.3121761369068E-5
3844448822.777,20.0002498626709,3996.30017089844,0.109289471132119,4.22356873498911E-5
3844448827.799,19.9999666213989,4071.15209960937,0.111350760939589,4.28193811155954E-5
3844448832.6695,20.0001888275146,4143.84033203125,0.1133778062847,4.38152829084968E-5
3844448837.8155,20.0002918243408,4221.90600585937,0.115449930655611,4.3080512364699E-5
3844448842.7585,19.9997062683105,4296.21459960937,0.117504759263101,4.47960872751852E-5
3844448847.8445,19.9994745254517,4371.09716796875,0.119540938092015,4.34251049738335E-5
3844448852.808,19.9994649887085,4446.07983398438,0.121591589770672,4.26916660644854E-5
3844448857.659,19.9998502731323,4519.68286132812,0.123635802716174,4.30644512367154E-5
3844448862.7715,20.0004644393921,4596.2919921875,0.125721259740627,4.43364248734231E-5
3844448867.7105,20.0004692077637,4670.44946289063,0.127758235687968,4.39501624954431E-5
3844448872.841,20.0002613067627,4746.93823242188,0.1297888947256,4.414619621641E-5
3844448877.807,19.9995317459106,4821.1015625,0.131831805815754,4.42285187587815E-5
3844448882.6795,20.0001153945923,4894.60278320313,0.133913091539592,4.32374618378621E-5
3844448887.6715,20.0004138946533,4969.62524414063,0.135968397351267,4.52846906535014E-5
3844448892.7635,19.9996852874756,5046.1240234375,0.13800208622594,4.38229059622727E-5
3844448897.732,19.9997062683105,5120.30346679687,0.140038512130911,4.46309733585132E-5
3844448902.8095,19.9998579025269,5196.93188476562,0.142081942805796,4.51264169635163E-5
3844448907.6555,19.9999008178711,5269.05004882812,0.144166282938109,4.35672485735116E-5
3844448912.637,20.0001134872437,5344.00561523438,0.146183291435062,4.17522561383238E-5
3844448917.648,20.0000438690186,5419.69799804687,0.148262207847031,4.50068123801859E-5
3844448922.7065,19.9998235702515,5495.3193359375,0.150282940856895,4.40391558621311E-5
3844448927.6395,19.999508857727,5568.79541015625,0.152363254289612,4.46033050061882E-5
3844448932.684,19.9996957778931,5645.29711914063,0.15439460115388,4.49183862680861E-5
3844448937.607,19.999997138977,5718.82177734375,0.15645784522563,4.46666564062425E-5
3844448942.7265,19.9998760223389,5794.46826171875,0.158465088351433,4.43330164341209E-5
3844448947.6545,19.9997119903564,5869.55444335938,0.160535889363232,4.52241423799259E-5
3844448952.623,19.9997205734253,5943.94384765625,0.162573001299524,4.26969964329285E-5
3844448957.6995,19.9997148513794,6020.408203125,0.164635041436734,4.49580738209457E-5
3844448962.621,19.9998626708984,6093.85424804687,0.166683055220665,4.43052154414933E-5
3844448967.7105,19.9996461868286,6169.67456054687,0.168739097826889,4.47773049831358E-5
3844448972.621,19.9997272491455,6243.84814453125,0.170750902403144,4.57010427796407E-5
3844448977.612,20.0000667572021,6318.03344726563,0.172786089457141,4.65674202898952E-5
3844448982.5935,19.9998836517334,6393.71142578125,0.174858088154388,4.49725727985265E-5
3844448987.603,19.9999132156372,6468.56079101562,0.176871240685343,4.5082454901435E-5
3844448992.694,20.000093460083,6544.88256835938,0.178949119855617,4.63146116507042E-5
3844448997.6215,20.0000638961792,6619.08837890625,0.180963544738749,4.46502692884013E-5
3844449002.708,19.9998645782471,6694.86499023437,0.183009647975227,4.52646091092806E-5
3844449007.632,19.9995756149292,6768.26000976563,0.185107809163621,4.67207725796652E-5
3844449012.539,19.9994745254517,6841.82153320312,0.187109028707187,4.68796787250694E-5
3844449017.5405,19.9995670318604,6916.70581054687,0.189170022411947,4.48678481137103E-5
3844449022.5475,19.9998788833618,6991.60668945313,0.191211667721125,4.58190673590448E-5
3844449027.6445,20.0002336502075,7068.05004882813,0.193211876040243,4.5320194855051E-5
3844449032.595,20.0003442764282,7142.44360351562,0.195319742640096,4.71145592190494E-5
3844449037.602,19.9999914169312,7218.3447265625,0.197361234142739,4.61688180399701E-5
