Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844459934.4365,39.9891414642334,-3345.34875488281,-0.0589566775072403,2.76367600428952E-5
3844459939.561,39.9890689849854,-3267.8349609375,-0.0576427830239055,2.75729170272854E-5
3844459944.4995,39.9890651702881,-3193.39074707031,-0.0563252046973272,2.75565447006575E-5
3844459949.5875,39.9896240234375,-3117.79296875,-0.0550025947158162,2.7332361682655E-5
3844459954.4945,39.9900856018066,-3043.53955078125,-0.0536886202170282,2.73750321619606E-5
3844459959.45,39.989725112915,-2969.30908203125,-0.0523839520978699,2.71212813471917E-5
3844459964.563,39.9896507263184,-2892.85546875,-0.0510558082031315,2.68884490101981E-5
3844459969.54,39.9900093078613,-2818.01977539062,-0.0497417052368761,2.68780650116426E-5
3844459974.461,39.9904327392578,-2743.87475585938,-0.0484361607673279,2.70614504636352E-5
3844459979.586,39.9911575317383,-2667.47912597656,-0.0471131319296823,2.68881527539535E-5
3844459984.4275,39.9914283752441,-2594.58361816406,-0.0458004850741648,2.71979454436961E-5
3844459989.562,39.9912643432617,-2517.95166015625,-0.0444903474769168,2.70621495976006E-5
3844459994.4565,39.9913940429687,-2443.78698730469,-0.0431611384081887,2.68586983047579E-5
3844459999.411,39.9916362762451,-2370.34606933594,-0.041854713693141,2.70679756548285E-5
3844460004.498,39.9915294647217,-2293.75634765625,-0.0405417905817934,2.72999729442298E-5
3844460009.486,39.9919929504395,-2218.8046875,-0.0392313252595285,2.7068058060699E-5
3844460014.3975,39.9931678771973,-2144.6982421875,-0.0379100735610186,2.69767568888539E-5
3844460019.4105,39.993673324585,-2069.77014160156,-0.0365937303397947,2.70695055220661E-5
3844460024.5085,39.9933395385742,-1993.83837890625,-0.035278625933484,2.70103765189597E-5
3844460029.512,39.9936180114746,-1918.04858398438,-0.0339605531688691,2.69203385311475E-5
3844460034.567,39.9939594268799,-1842.2216796875,-0.0326485410805735,2.68655656231856E-5
3844460039.4325,39.9935188293457,-1769.52984619141,-0.0313309480533864,2.71723863569078E-5
3844460044.364,39.992826461792,-1696.17565917969,-0.0300194084285139,2.70381108959376E-5
3844460049.4955,39.9926109313965,-1618.83288574219,-0.0286965783650235,2.69802910977324E-5
3844460054.453,39.9929714202881,-1544.62811279297,-0.0273877593921795,2.70234935376872E-5
3844460059.37,39.9937191009521,-1470.49169921875,-0.0260752275257878,2.70861828765832E-5
3844460064.544,39.9942874908447,-1393.35131835938,-0.0247573979159945,2.69822719326432E-5
3844460069.5,39.9946823120117,-1319.29510498047,-0.0234532608270278,2.69502646385284E-5
3844460074.3305,39.9950160980225,-1246.70672607422,-0.0221380737009631,2.67612187026278E-5
3844460079.3215,39.9951400756836,-1171.80847167969,-0.0208231159106111,2.67058917080359E-5
3844460084.3535,39.9954643249512,-1096.08612060547,-0.0195087851104295,2.69519354457228E-5
3844460089.371,39.9957046508789,-1021.78363037109,-0.0181996268517205,2.68888268100513E-5
3844460094.5045,39.9958553314209,-943.861358642578,-0.0168841349979289,2.68703002364182E-5
3844460099.4315,39.9961681365967,-870.404510498047,-0.0155701445635399,2.68413305264819E-5
3844460104.316,39.9958724975586,-796.983245849609,-0.0142561760834264,2.67182689751632E-5
3844460109.3745,39.9959487915039,-721.260894775391,-0.0129475014773699,2.68291976979514E-5
3844460114.3435,39.996187210083,-646.119995117187,-0.0116292150007887,2.69855305901656E-5
3844460119.349,39.9960460662842,-571.047180175781,-0.0103120144284185,2.68648251638266E-5
3844460124.474,39.9958229064941,-494.709014892578,-0.008999935040376,2.67923258172478E-5
3844460129.419,39.9957904815674,-420.529556274414,-0.00768653856842935,2.68301003511738E-5
3844460134.281,39.9962158203125,-347.741851806641,-0.00637221370531555,2.67693345859056E-5
3844460139.4005,39.9964599609375,-270.487724304199,-0.00505568402020622,2.68642506293587E-5
3844460144.2805,39.9958953857422,-197.02123260498,-0.0037404927019161,2.68772473255834E-5
3844460157.4325,39.996280670166,-0.677306950092316,-0.00110790061717323,2.68661907842051E-5
3844460159.618,39.9963226318359,31.527566999197,0.00020980382655988,2.40712040481555E-5
3844460164.3605,39.9964962005615,103.398460388184,0.00152867112915289,2.6923456454544E-5
3844460169.4065,39.9970359802246,179.139579772949,0.00284797338522416,2.69305055558975E-5
3844460174.263,39.99782371521,251.855682373047,0.00416650874280448,2.68554305972499E-5
3844460179.3005,39.998104095459,326.833267211914,0.00548431395947998,2.68773215815119E-5
3844460184.3295,39.9975967407227,402.568878173828,0.00680399394012417,2.68857726470422E-5
3844460189.311,39.9968910217285,476.783142089844,0.00812217766797352,2.6939732107857E-5
3844460194.345,39.9971199035645,552.540954589844,0.00944065381963976,2.68804402776705E-5
3844460199.2285,39.9976825714111,626.130950927734,0.010757227953271,2.69002425821698E-5
3844460212.3035,39.9961547851562,822.77783203125,0.0134016916180192,2.69366896661799E-5
3844460214.521,39.9965267181396,854.9453125,0.0147216281307226,2.69271450252993E-5
3844460219.213,39.9970645904541,926.038024902344,0.0160368196946106,2.69882569341939E-5
3844460224.321,39.9975643157959,1002.45489501953,0.0173570586391164,2.69793529628033E-5
3844460229.313,39.9979839324951,1077.45806884766,0.0186733495466098,2.69454510242609E-5
3844460234.3845,39.9982242584229,1153.93823242188,0.0199916783045339,2.69901036848866E-5
3844460239.2185,39.9985294342041,1225.88562011719,0.0213106412217288,2.67134671809049E-5
3844460244.244,39.9989452362061,1300.68841552734,0.0226257440518125,2.70172152435184E-5
3844460249.3605,39.9984874725342,1377.72833251953,0.0239442842589608,2.6790431530863E-5
3844460254.3575,39.998083114624,1452.68798828125,0.025259591152468,2.71281337751614E-5
3844460259.3195,39.9974594116211,1527.73077392578,0.0265812861426826,2.69528347665452E-5
3844460264.1915,39.997257232666,1600.44244384766,0.0278997661219625,2.69870915707624E-5
3844460269.3035,39.9974575042725,1676.88952636719,0.0292133382246653,2.70527455944291E-5
3844460274.29,39.9981498718262,1751.86022949219,0.0305379745131694,2.70180374927421E-5
3844460279.1835,39.998571395874,1824.59869384766,0.0318530794015265,2.7366948985359E-5
3844460284.1635,39.9987945556641,1899.67834472656,0.0331640144301029,2.70784748567569E-5
3844460289.1885,39.998706817627,1974.79797363281,0.0344904281428488,2.69790205502494E-5
3844460294.2015,39.9982376098633,2050.56536865234,0.0358141155624498,2.72581410224218E-5
3844460299.327,39.9980716705322,2127.73107910156,0.0371288316555559,2.69003655797739E-5
3844460304.2585,39.9982166290283,2200.49194335938,0.0384455963075124,2.70505258083279E-5
3844460309.195,39.9983882904053,2275.48461914062,0.0397674374669491,2.70872550472359E-5
3844460314.254,39.9991512298584,2351.18078613281,0.0410834811804541,2.72721045190662E-5
3844460319.1925,40.0001316070557,2424.57482910156,0.0423986192725235,2.76269674233253E-5
3844460324.2735,40.0003337860107,2501.02233886719,0.043714445802011,2.71838769986047E-5
3844460329.2845,39.9999713897705,2576.04772949219,0.0450342562876699,2.72047984948497E-5
3844460334.299,39.9990692138672,2651.15783691406,0.0463620146550552,2.71358324062316E-5
3844460339.234,39.9985485076904,2725.31689453125,0.0476765484725589,2.7128193167543E-5
3844460344.134,39.9983806610107,2798.8095703125,0.0489904950166853,2.71639356611223E-5
3844460349.1605,39.9984703063965,2874.50439453125,0.0503063666684621,2.79118766739877E-5
3844460354.1375,39.9983978271484,2948.73107910156,0.0516256193703874,2.75565347850744E-5
3844460359.192,39.9988136291504,3025.16772460937,0.0529429809248865,2.69753481449365E-5
3844460364.2055,39.9993953704834,3100.2275390625,0.0542589718528821,2.78748925179415E-5
3844460369.214,40.0000782012939,3175.1201171875,0.0555777869823256,2.72113612569464E-5
3844460374.2945,40.0006942749023,3250.88403320313,0.0568917740374064,2.72954801515134E-5
3844460379.149,40.000358581543,3324.55969238281,0.0582095314438006,2.7016107822377E-5
3844460384.1245,39.9991264343262,3398.7822265625,0.0595307716513868,2.80834926271604E-5
3844460389.1985,39.9980049133301,3475.24426269531,0.0608504609542479,2.7181936085142E-5
3844460394.272,39.9980926513672,3550.95080566406,0.062158917062465,2.71752265670558E-5
3844460399.241,39.999303817749,3625.19165039063,0.0634726451477998,2.72930464180761E-5
3844460404.144,40.0007209777832,3699.44494628906,0.0647982190310888,2.7780934920321E-5
3844460409.11,40.0006980895996,3774.42041015625,0.0661037180627724,2.79880518549469E-5
3844460414.087,39.9998970031738,3848.68713378906,0.0674308775604797,2.73645268392934E-5
3844460419.16,39.9998111724854,3924.18273925781,0.0687340038673237,2.77114180249818E-5
3844460424.1795,39.9997272491455,3999.10205078125,0.0700457402295117,2.73291996408428E-5
3844460429.055,39.9995193481445,4071.79406738281,0.0713670767236755,2.7909909387351E-5
3844460434.0715,39.9994659423828,4147.4931640625,0.0726783547213738,2.75507317554264E-5
3844460439.197,39.9996433258057,4223.94360351562,0.074003328551902,2.75645253824201E-5
3844460444.138,39.9995803833008,4298.93359375,0.0753158515999044,2.79578046157146E-5
3844460449.227,39.9994869232178,4374.65234375,0.0766284212295005,2.7890642173987E-5
3844460454.1565,39.9995803833008,4448.91357421875,0.0779611285513002,2.83987024931836E-5
3844460459.107,39.9997043609619,4523.99487304687,0.0792723036950137,2.85060962703774E-5
3844460464.139,39.9996013641357,4598.326171875,0.0805665464565447,2.82463872984393E-5
3844460469.1275,39.9998378753662,4673.20288085937,0.0818923888942186,2.69684703433965E-5
3844460474.1135,40.0001354217529,4748.22094726562,0.0832144521549681,2.78084588530756E-5
3844460479.168,39.9996852874756,4823.91162109375,0.0845443597538315,2.83640918712348E-5
3844460484.053,39.9990215301514,4896.66967773438,0.0858255639571088,2.71094162492153E-5
3844460489.2255,39.9998397827148,4974.76708984375,0.0871391325257956,2.73439281807145E-5
3844460494.026,40.000394821167,5046.7109375,0.0884649768062688,2.83045336453731E-5
3844460499.0325,40.0004997253418,5122.3544921875,0.0897745345302166,2.7961103471337E-5
3844460504.1615,40.0002574920654,5198.96997070313,0.0910980467653996,2.769806936697E-5
3844460509.0875,40.0004692077637,5273.23779296875,0.0923970708519106,2.87774039801978E-5
3844460514.0025,40.0005970001221,5346.75512695313,0.0937087869535298,2.87955604062807E-5
3844460519.07,40.0002689361572,5423.20043945313,0.0950345120735577,2.90773045644049E-5
3844460524.0105,40.0000858306885,5496.67504882812,0.0963506271899714,2.84979683877183E-5
3844460537.3595,39.9988975524902,5697.6416015625,0.0989997607615713,2.92320991234016E-5
3844460539.427,39.9987945556641,5728.41748046875,0.100310542905656,2.89081265271093E-5
3844460543.981,39.9990653991699,5796.61645507812,0.101625487611402,2.78089030666767E-5
3844460548.984,39.9991970062256,5871.71875,0.102942477530189,2.9140346378258E-5
3844460554.035,40.0000534057617,5947.6875,0.104258492333902,2.79844596937253E-5
3844460559.1485,40.0005531311035,6024.12426757812,0.10557949199961,2.89868601292847E-5
3844460564.066,40.0004482269287,6098.30249023437,0.106875457780465,2.82314363605965E-5
3844460568.973,40.0003280639648,6170.99780273437,0.108198553897952,2.83446631886617E-5
3844460574.112,40.0001029968262,6248.21923828125,0.109528213046369,2.83108356452723E-5
3844460578.9975,39.9996738433838,6321.68408203125,0.1108319577123,2.99855135211171E-5
3844460583.9935,40.0000114440918,6396.67236328125,0.112118184020065,2.82857339739379E-5
3844460589.022,40.0003528594971,6472.2626953125,0.113455299733005,2.94821927272721E-5
3844460594.115,39.9996204376221,6548.57641601562,0.114771361142884,2.95480492357548E-5
3844460599.095,39.9993991851807,6622.8076171875,0.116081225115044,2.98831976767431E-5
3844460603.985,40.0001354217529,6696.26708984375,0.117379534448884,3.03267595336487E-5
3844460609.12,40.0004863739014,6772.74438476563,0.118689796304531,2.93305643773715E-5
3844460613.9755,40.0004634857178,6845.435546875,0.120005797781257,2.98368833401377E-5
3844460618.937,40.0004119873047,6919.62548828125,0.121313033428407,2.92322793899074E-5
3844460624.011,40.0001468658447,6996.05541992188,0.12262233772971,2.86300009123443E-5
3844460628.967,40.0004844665527,7070.96044921875,0.123933721054239,2.813933461212E-5
3844460634.057,40.000617980957,7146.8974609375,0.125256089808999,2.95312022979274E-5
3844460638.9705,40.000732421875,7220.56884765625,0.126580174911018,2.85996133985066E-5
3844460643.9415,40.0007667541504,7295.56030273437,0.127896479871272,2.92699965250296E-5
3844460648.9505,40.0001697540283,7371.275390625,0.129197355928432,3.02735222594796E-5
3844460654.0095,39.9999980926514,7446.2197265625,0.130518019338204,3.02975140642015E-5
3844460658.925,39.9997215270996,7520.47729492188,0.131807786844295,3.16080502391837E-5
3844460664.014,39.9997425079346,7596.23608398438,0.133139437369994,2.94007050148881E-5
3844460669.0975,39.9997787475586,7672.68823242188,0.134447791922509,2.9812800432555E-5
3844460673.938,39.999719619751,7745.33251953125,0.135748180353063,3.00585232728836E-5
3844460678.8985,39.9999771118164,7819.64526367187,0.137101201051155,2.95110367334717E-5
3844460683.946,40.0000038146973,7895.42822265625,0.138408038160185,3.00935369723751E-5
3844460688.885,40.0003261566162,7969.59228515625,0.13969999338889,3.23677202787303E-5
3844460693.9675,40.0006980895996,8046.04467773437,0.141029255178334,2.93889094480821E-5
3844460698.8645,40.0010948181152,8119.58349609375,0.142320773296385,3.11762738638536E-5
3844460703.886,40.000696182251,8194.6201171875,0.143649229902079,2.98936022228116E-5
3844460709.0525,40.0000801086426,8271.7978515625,0.144944183110023,2.87490356780186E-5
3844460713.929,40.0002975463867,8345.21240234375,0.146249708634339,3.00619922145751E-5
3844460718.874,40.0001201629639,8419.52392578125,0.147572041370412,3.05048099161952E-5
3844460723.9955,39.9997901916504,8496.1923828125,0.148878171402199,3.05917859492614E-5
3844460728.954,39.9994087219238,8570.38818359375,0.15020756660895,3.03071120681532E-5
3844460733.913,39.9999008178711,8645.3583984375,0.151519299508731,2.95770684823393E-5
3844460738.9475,39.9998188018799,8720.35888671875,0.152806631377981,3.03932751925505E-5
3844460743.8875,39.9999923706055,8794.59912109375,0.154136718909989,3.22246858185243E-5
3844460748.91,40.0000019073486,8869.61474609375,0.155426575159384,3.08821511242497E-5
3844460753.8175,39.9999618530273,8943.7890625,0.156744049250498,3.06049646851929E-5
3844460758.808,39.9997882843018,9017.962890625,0.158060220243562,3.09481614578931E-5
3844460763.837,39.9996166229248,9093.5966796875,0.159370968912709,3.10438984370707E-5
3844460768.9905,39.999662399292,9170.67724609375,0.160700996643547,3.17020847163132E-5
3844460773.853,39.9996395111084,9243.3095703125,0.16200284767203,3.16237035439207E-5
3844460778.819,39.9999675750732,9317.45458984375,0.163291584062071,3.16256447578868E-5
3844460783.922,40.0000858306885,9394.76318359375,0.164622522340508,3.30653210332126E-5
3844460788.8045,39.9998302459717,9467.50341796875,0.165916208675541,3.0546685279967E-5
3844460793.891,39.9998626708984,9543.92529296875,0.167241892301326,3.17759334189554E-5
3844460798.9175,39.999979019165,9619.6806640625,0.168561437914174,3.19147547618302E-5
3844460803.797,39.9998722076416,9692.3974609375,0.169873675422336,3.10231468812207E-5
3844460808.935,39.9993171691895,9769.728515625,0.171182846948687,3.15514399887147E-5
3844460813.864,39.9994354248047,9843.28857421875,0.172484556402004,3.19302955584602E-5
3844460818.8515,40.0000381469727,9918.248046875,0.173811089247528,3.14503589817896E-5
3844460823.869,40.0005989074707,9993.19677734375,0.17511379172001,3.33521602290971E-5
3844460828.768,40.000452041626,10067.4799804688,0.176411096084421,3.17896399431798E-5
3844460833.8865,40.0000381469727,10143.9379882813,0.177731462750147,3.13945090609262E-5
3844460838.902,39.9995231628418,10218.9111328125,0.179050947394917,3.23453670924028E-5
3844460843.7955,39.9988956451416,10292.3237304688,0.180356028512383,3.22955776334906E-5
3844460848.781,39.9988689422607,10367.6982421875,0.181676900963114,3.28308223839067E-5
3844460853.7825,39.998851776123,10443.3959960938,0.182987645286525,3.34727340953845E-5
3844460858.735,39.99951171875,10517.703125,0.184312511125916,3.47250352761025E-5
3844460863.801,40.0000133514404,10594.0581054688,0.185593376457995,3.3602540630623E-5
3844460868.8065,39.9996643066406,10668.9868164062,0.186926590162015,3.5692384592076E-5
3844460873.774,39.9996128082275,10743.2236328125,0.188251742595386,3.05582409328364E-5
3844460878.8945,40.0001163482666,10819.7426757813,0.189530627072785,3.35780298540699E-5
3844460883.8465,40.0001964569092,10893.9409179688,0.190846543216739,3.40117351941374E-5
3844460888.7285,40.0002918243408,10968.1279296875,0.192158057241841,3.37235909219685E-5
3844460893.888,40.0000553131103,11044.765625,0.193506829618972,3.32226429955199E-5
3844460898.8055,39.9995861053467,11118.42578125,0.19476945850268,3.26772227909471E-5
3844460903.7225,39.999397277832,11192.6303710938,0.196088591809216,3.39851407026824E-5
3844460908.758,39.9997444152832,11267.5776367187,0.197406217728796,3.59764454466713E-5
3844460913.7995,40.0002212524414,11343.3657226562,0.19873796119252,3.40301229017681E-5
3844460918.724,39.9996395111084,11416.9287109375,0.200048537662273,3.31418340135119E-5
3844460923.8645,39.9997711181641,11494.7802734375,0.201333959991144,3.5104836118001E-5
3844460928.7505,40.0005931854248,11567.4565429688,0.202650579913054,3.50360100260817E-5
3844460933.7025,40.0007343292236,11642.4575195313,0.203925293422702,3.51457554952669E-5
3844460938.6855,40.0002765655518,11716.5766601562,0.205264692505685,3.12650832001977E-5
3844460943.707,40.0002307891846,11792.08984375,0.20657587298703,3.2984841061178E-5
3844460948.834,39.9999504089355,11868.6186523437,0.207861022442124,3.03096440558906E-5
3844460953.6795,39.9995975494385,11941.3256835938,0.209167812676631,3.3655145010182E-5
3844460958.848,39.9996032714844,12018.6079101562,0.210458026284741,3.41454826409682E-5
3844460963.749,39.9996757507324,12092.7470703125,0.211772829867878,3.3270566637157E-5
3844460968.714,39.9999866485596,12166.8950195313,0.213124863922071,3.50447286930348E-5
3844460973.827,40.0001487731934,12243.390625,0.214400286742862,3.40216485603387E-5
3844460978.6665,40.0004100799561,12316.0600585938,0.215701910388546,3.5808551140398E-5
3844460983.753,40.0004100799561,12392.0805664062,0.217049996162938,3.5550121275814E-5
3844460988.6535,40.0006122589111,12466.3994140625,0.218356263872359,3.40034556267849E-5
3844460993.6595,40.0001258850098,12541.3608398438,0.21966325551579,3.35601533319494E-5
3844460998.7485,39.999361038208,12617.7583007813,0.220970820511007,3.6078583377323E-5
3844461003.671,39.9995632171631,12691.2216796875,0.222242562022706,3.52484091542398E-5
3844461008.79,40.0003223419189,12767.9169921875,0.223594854220972,3.35135070835531E-5
3844461013.7425,40.0007495880127,12842.7651367188,0.224880317347401,3.25543897576651E-5
3844461018.645,40.0002174377441,12916.1059570312,0.226165477092345,3.31976147454708E-5
3844461023.8325,40.0000972747803,12994.1362304687,0.227503777133982,3.28672069942514E-5
3844461028.652,40.0003681182861,13066.2573242187,0.22879505286674,3.47026162202479E-5
3844461033.651,40.0004444122314,13141.2514648438,0.230125007443439,3.6636956169606E-5
3844461038.8195,40.0003318786621,13218.509765625,0.231421097262458,3.63298593478171E-5
3844461043.6475,40.0003452301025,13291.2275390625,0.232728611971992,3.54446169651333E-5
3844461048.686,40.0001583099365,13366.9057617188,0.234004280176072,3.49743131627167E-5
3844461053.651,40.0000019073486,13440.416015625,0.235354069081077,3.49719868197882E-5
3844461058.6535,39.999870300293,13516.09375,0.236629801623573,3.56565209266253E-5
3844461063.607,39.9997959136963,13590.1860351562,0.237966350286748,3.56150625710637E-5
3844461068.7085,39.999849319458,13666.7592773437,0.239254904930017,3.51783553491345E-5
3844461073.708,39.9999866485596,13741.9750976563,0.240547511659435,3.64676417356901E-5
3844461078.599,39.9996852874756,13814.7158203125,0.241879461477584,3.59539278330864E-5
3844461083.717,39.9995994567871,13892.5981445313,0.243166781875503,3.65415160906861E-5
3844461088.688,40.0001487731934,13966.9047851562,0.244496185244754,3.70317900321056E-5
3844461093.676,40.0005073547363,14041.1040039062,0.245816729589643,3.50673613405119E-5
3844461098.6195,40.0003318786621,14115.34375,0.247088062278756,3.43973669627018E-5
3844461103.654,39.9997425079346,14191.0834960938,0.248401357331252,3.70401006722858E-5
3844461108.677,39.9997653961182,14266.0346679688,0.249757637164147,3.77589997603139E-5
3844461113.8025,40.0003433227539,14343.0883789062,0.251036641716497,3.36324404261222E-5
3844461118.6615,40.0004749298096,14415.6694335938,0.252311366115937,3.60453907730704E-5
3844461123.6955,40.000394821167,14491.3388671875,0.253637882064573,3.72333923029041E-5
3844461128.6955,40.0007381439209,14566.3076171875,0.254910143103369,3.93334188063744E-5
3844461133.547,40.000883102417,14639.064453125,0.256241725716662,3.58158781687524E-5
3844461138.657,40.0006732940674,14715.5385742187,0.25755927586058,3.65551620308919E-5
3844461143.61,40.0005397796631,14789.716796875,0.258841402728366,3.55327060888525E-5
3844461148.6515,40.0001277923584,14865.4448242187,0.260156077261694,3.68392911441447E-5
3844461153.593,39.9999141693115,14940.5712890625,0.26143720380637,3.64604355816457E-5
3844461158.54,40.000036239624,15014.234375,0.262735498033939,3.60220232709463E-5
3844461163.721,40.0001411437988,15092.23828125,0.264068932368615,3.6026940401258E-5
3844461168.5675,40.0001773834229,15164.962890625,0.265400341836409,3.59404816873195E-5
3844461173.5155,40.0003452301025,15239.189453125,0.266656326327468,3.91497449711939E-5
3844461178.5735,40.0000419616699,15314.1674804687,0.26799753100471,4.09515750940083E-5
3844461183.7115,39.9995040893555,15391.3974609375,0.269286286244173,3.58968363044878E-5
3844461188.6675,39.9994220733643,15466.384765625,0.270576155957864,3.5986172548438E-5
3844461193.605,40.0002117156982,15540.5249023438,0.271907288628887,3.65737826478095E-5
3844461198.536,40.0011329650879,15614.2412109375,0.273180962664338,3.68708785037454E-5
3844461203.5705,40.0010757446289,15689.4995117188,0.274497531123754,3.6999174379951E-5
3844461208.501,40.0002784729004,15763.65625,0.275777331401863,3.70765946441178E-5
3844461213.554,39.9997844696045,15839.2905273438,0.277089797596652,3.47076411152953E-5
3844461218.5615,39.9996433258057,15914.3510742187,0.27844039821231,3.65531445681799E-5
3844461223.47,40.0000324249268,15988.5395507813,0.279727107170821,3.54757622396888E-5
3844461228.5565,40.0006046295166,16064.2661132812,0.281064397067257,3.57180602641805E-5
3844461233.4885,40.0006046295166,16137.6923828125,0.282314063252751,3.72035410047849E-5
3844461238.49,40.0007038116455,16213.3857421875,0.283644130712962,3.61963135099939E-5
3844461243.4685,40.0010032653809,16288.548828125,0.284951416558365,3.99477754286654E-5
3844461248.5405,40.0011310577393,16364.4584960938,0.286290187230516,4.05694403471705E-5
3844461253.4655,40.0009288787842,16437.9267578125,0.287508808360447,3.68174825072611E-5
3844461258.517,40.0003032684326,16514.3935546875,0.288837426967987,3.75842094249804E-5
3844461263.502,39.9996604919434,16589.392578125,0.290185528964261,3.89434325164847E-5
3844461268.459,39.9993000030518,16662.8779296875,0.291423455743938,3.75608480018646E-5
3844461273.522,39.9993381500244,16739.3095703125,0.292772313212248,3.58165674644642E-5
3844461278.5595,39.9998035430908,16814.9873046875,0.294007887478545,3.86298760566971E-5
3844461283.483,40.0001678466797,16887.62109375,0.295346000815736,3.63983124792846E-5
3844461288.587,40.0003128051758,16964.75390625,0.296659802641793,3.92666373106216E-5
3844461293.5065,40.0003414154053,17039.0146484375,0.297968321469454,3.87623831500378E-5
3844461298.4255,40.0005226135254,17111.7060546875,0.299283190908699,3.86462596318097E-5
3844461303.517,40.0003681182861,17188.92578125,0.300542081622683,3.6624850274992E-5
3844461308.477,40.0002403259277,17263.1533203125,0.301874043939972,3.65269269713792E-5
3844461313.593,40.0001316070557,17339.677734375,0.303182141568391,3.86765420914119E-5
3844461318.4675,39.9998760223389,17412.31640625,0.30450149626551,3.66041933568027E-5
3844461323.5445,39.9999084472656,17488.8076171875,0.305815582115527,4.01053812852161E-5
3844461328.4885,40.00022315979,17563.9794921875,0.307069912802352,3.80450598244881E-5
3844461333.4085,40.0004806518555,17636.828125,0.308355218410357,3.7865954770266E-5
3844461338.547,40.0006351470947,17714.7783203125,0.309679508070508,3.80836035502517E-5
3844461343.441,40.0006637573242,17787.5126953125,0.311009197311023,3.68009646689568E-5
3844461348.4175,40.0005722045898,17861.7666015625,0.312300299235986,4.27096748448972E-5
3844461353.428,40.0003147125244,17937.47265625,0.313543595208151,3.91777106818181E-5
3844461358.3705,39.9997825622559,18011.7041015625,0.314830096519593,3.97173005917894E-5
3844461363.4105,39.9992580413818,18086.591796875,0.31615659988006,4.16005707044555E-5
3844461368.432,39.9993629455566,18162.203125,0.317486115045653,4.00261681350686E-5
3844461373.3705,40.0000553131103,18235.84375,0.318777975003977,4.21169790341382E-5
3844461378.3705,40.0004291534424,18311.81640625,0.320067386618727,4.04394343411926E-5
3844461383.357,40.0003223419189,18385.9912109375,0.321391044979962,3.81798261625129E-5
3844461388.3505,40.0003395080566,18460.8837890625,0.322704423026285,4.31646644661817E-5
3844461393.3755,40.0003089904785,18537.40625,0.323967310075878,3.743121875398E-5
3844461398.491,40.0008697509766,18613.1953125,0.325288257574086,4.27507277432206E-5
3844461403.4175,40.0007209777832,18687.302734375,0.326584861906585,4.07603245037643E-5
3844461408.476,40.0005302429199,18763.0146484375,0.327810774708603,3.87581513831317E-5
3844461413.4015,39.9999389648438,18836.626953125,0.329147836698425,4.00922509079133E-5
3844461418.449,39.9996318817139,18912.5615234375,0.330438121011808,4.10592398677063E-5
3844461423.4065,39.999828338623,18987.560546875,0.331792567271003,3.54219820338061E-5
3844461428.322,39.9998931884766,19061.00390625,0.333093462992056,3.78685597373192E-5
3844461433.3565,39.999906539917,19135.91015625,0.334394509136024,4.19766490226077E-5
3844461438.3465,40.0000057220459,19211.748046875,0.335652425609566,4.09758814642366E-5
3844461443.409,40.0003242492676,19287.5029296875,0.336931116933113,3.93584005626227E-5
