Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844436636.8645,10.0003361701965,-3122.79455566406,-0.120097909600285,6.04306294371714E-5
3844436641.8975,9.99914693832397,-3047.11096191406,-0.117240443045333,5.97204895548053E-5
3844436646.8715,9.99922561645508,-2972.20764160156,-0.114396232221523,5.86317367868069E-5
3844436651.74,10.0005397796631,-2899.47631835937,-0.111527742644701,6.02562782670528E-5
3844436656.7565,10.0012803077698,-2823.71643066406,-0.108657555286398,5.91663288035541E-5
3844436661.8975,9.99985361099243,-2747.19104003906,-0.105810041542701,5.98624199728177E-5
3844436666.7395,9.99919509887695,-2674.48828125,-0.102961932535358,5.90821473691464E-5
3844436671.7445,10.0004649162292,-2599.4189453125,-0.100081640343864,5.9531595504107E-5
3844436676.8225,10.0002546310425,-2523.53503417969,-0.0972130884040232,5.91958716456492E-5
3844436681.819,9.99992895126343,-2447.87902832031,-0.0943502563942258,5.93518352013802E-5
3844436686.7255,10.0009350776672,-2374.57653808594,-0.0914814410890724,5.94431268299088E-5
3844436691.855,10.0000596046448,-2297.97717285156,-0.0886391590421598,5.86449268191297E-5
3844436696.74,9.99896383285522,-2224.61376953125,-0.0857874704379163,5.93942865283345E-5
3844436701.782,10.0000348091125,-2148.97595214844,-0.0829248093587804,6.01681693154113E-5
3844436706.722,10.0001826286316,-2075.45465087891,-0.0800611325568189,5.81775495100983E-5
3844436711.698,9.99973821640015,-2000.39624023438,-0.0771906636073937,5.9194635665629E-5
3844436716.8535,9.99981451034546,-1922.43316650391,-0.0743060877347672,5.91132807772937E-5
3844436721.7615,9.99952077865601,-1848.79449462891,-0.0714459275592521,5.85120738972288E-5
3844436726.7115,10.0000033378601,-1775.35278320313,-0.0685723956668905,5.96117408804942E-5
3844436731.8215,10.0009269714355,-1698.13299560547,-0.0656965115154491,5.96522828167014E-5
3844436736.6945,10.0007963180542,-1625.35888671875,-0.0628428073821938,5.86716940295633E-5
3844436741.7085,10.0006456375122,-1550.40191650391,-0.0599769901885343,5.81750543035862E-5
3844436746.8045,10.0003247261047,-1474.06079101562,-0.0571107659104273,5.9546443562145E-5
3844436751.667,9.99991989135742,-1402.03887939453,-0.0542479276903093,5.97417613572253E-5
3844436756.8095,10.0004053115845,-1324.14111328125,-0.0513807793633037,5.92461652534008E-5
3844436761.648,10.0003628730774,-1251.53485107422,-0.0485153481751786,5.83188455243842E-5
3844436766.746,9.99984455108643,-1175.10900878906,-0.0456420845603118,5.88809499590146E-5
3844436771.744,9.99959373474121,-1100.17791748047,-0.042775987701315,5.8980391129897E-5
3844436776.6465,9.99950742721558,-1027.49880981445,-0.0399095749358166,5.91296736866096E-5
3844436781.759,9.99988317489624,-949.480224609375,-0.0370390735439459,5.86117475732468E-5
3844436794.924,9.99914169311523,-753.22705078125,-0.0312982573969753,5.85553955353114E-5
3844436797.0405,9.99971532821655,-721.006683349609,-0.0284401603290051,5.83400992716607E-5
3844436801.7235,10.0006642341614,-651.005096435547,-0.0255663476705062,5.86385004485494E-5
3844436806.63,10.0004329681396,-577.437164306641,-0.0226963080832186,5.89239210429543E-5
3844436811.6655,10.0005021095276,-501.095230102539,-0.0198356855215744,5.86024856727322E-5
3844436816.602,10.0005507469177,-427.614303588867,-0.0169733292583663,5.84395301325325E-5
3844436821.5975,10.0004472732544,-352.555404663086,-0.0141095927224965,5.84465518523898E-5
3844436826.593,10.0011696815491,-277.601135253906,-0.0112435855255474,5.84532181587536E-5
3844436831.706,10.00022315979,-201.182022094727,-0.00838154616007329,5.84542868208302E-5
3844436836.6415,10.0002465248108,-127.0498046875,-0.00551673120481093,5.85449706044176E-5
3844436841.7645,9.99937295913696,-49.9718060493469,-0.00265118630552203,5.84597444785888E-5
3844436854.6225,9.99915885925293,142.659034729004,0.00309630718503375,5.86571874393282E-5
3844436856.973,9.99961233139038,177.882347106934,0.00597104695959291,5.86473277915332E-5
3844436861.6615,9.99968576431274,247.584899902344,0.00884306555338291,5.86046621541538E-5
3844436866.603,9.99935436248779,322.620590209961,0.0117175606404954,5.87060030482107E-5
3844436879.7315,10.0007085800171,519.034790039063,0.0174586491319367,5.8701496625067E-5
3844436881.901,10.0006823539734,551.158538818359,0.0203305133594626,5.86448157171867E-5
3844436886.7075,10.0001039505005,623.939056396484,0.0231986418820628,5.87547295407566E-5
3844436891.6175,9.99973726272583,697.606994628906,0.0260807448729899,5.87016232215045E-5
3844436896.576,10.0000581741333,771.804840087891,0.0289518874572941,5.88073414911674E-5
3844436901.7345,10.0004200935364,849.029663085938,0.0318216779353701,5.86285124880273E-5
3844436906.6425,9.99989128112793,922.434661865234,0.0346946387276754,5.85115203171931E-5
3844436911.5395,10.0001544952393,996.003936767578,0.0375711464362024,5.87769026414454E-5
3844436916.6425,10.0003542900085,1072.45227050781,0.0404482569858745,5.88472514874782E-5
3844436921.542,10.0004682540894,1145.90692138672,0.043316328450103,5.87591102687155E-5
3844436926.6325,10.0001182556152,1222.46496582031,0.046189885540948,5.87855832145198E-5
3844436931.5035,9.99900197982788,1294.97308349609,0.0490620029967322,5.8712345427627E-5
3844436936.5225,9.99851226806641,1369.70306396484,0.0519406957127382,5.8965733493875E-5
3844436941.5695,9.99961090087891,1445.33374023438,0.0548185155491037,5.93645657316472E-5
3844436946.603,10.0012159347534,1521.13000488281,0.0576803140263006,5.92595426990048E-5
3844436951.529,10.0009984970093,1595.35198974609,0.060561463982798,5.91035020518311E-5
3844436956.565,10.0001177787781,1671.09216308594,0.0634257642916757,5.92500697267378E-5
3844436961.517,10.0000834465027,1745.16918945313,0.0663061086950812,5.9246101987822E-5
3844436966.648,9.99945545196533,1821.75994873047,0.0691813539531992,5.86628556092501E-5
3844436971.487,9.99958896636963,1894.47961425781,0.0720392405010628,5.9301431546772E-5
3844436976.5395,9.99953842163086,1970.33520507813,0.0749353292737936,5.90094491860977E-5
3844436981.6305,9.99951553344727,2046.93804931641,0.0778158647592006,5.92996827663517E-5
3844436986.527,9.99982023239136,2120.3486328125,0.0806720143376957,5.95024462237615E-5
3844436991.501,9.99974393844605,2194.58312988281,0.0835467083256576,5.82398093742324E-5
3844436996.531,10.0004963874817,2270.31457519531,0.0864226110207665,5.89832358998128E-5
3844437001.4815,10.0003509521484,2344.53503417969,0.089284514422794,5.84040955906994E-5
3844437006.556,10.0007109642029,2421.05200195313,0.0921344483739922,5.94966369133268E-5
3844437011.464,10.0001916885376,2493.76293945313,0.0950043742800841,5.89556451231162E-5
3844437016.526,10.0015935897827,2570.32922363281,0.0978878884605212,5.91666131659018E-5
3844437029.5165,9.99948596954346,2764.59252929687,0.103634946241196,5.92557805443996E-5
3844437031.7775,10.0003094673157,2798.20263671875,0.106490400445908,5.85843798641611E-5
3844437036.519,10.000780582428,2869.40881347656,0.109353147806857,5.99811403615872E-5
3844437041.446,9.99989223480225,2943.66479492188,0.112215594565145,6.05501257134457E-5
3844437046.5495,9.99914360046387,3020.80712890625,0.115087658932822,5.89315161637581E-5
3844437051.4525,9.99842977523804,3094.32092285156,0.117949112403869,5.92498676799981E-5
3844437056.569,9.99990797042847,3170.75061035156,0.1208186098343,5.87205095925815E-5
3844437061.4245,10.0007772445679,3243.58276367188,0.123647704954453,5.9120613679086E-5
3844437066.43,10.0001707077026,3319.49633789063,0.126529280197823,5.92727996407897E-5
3844437071.4845,9.9989767074585,3394.51293945313,0.129383373629623,6.01660395505658E-5
3844437076.426,9.99980545043945,3468.75256347656,0.132229557222566,6.04530079200783E-5
3844437081.4375,10.0009007453918,3544.48327636719,0.135092955998621,6.04089795812889E-5
3844437086.489,9.99998903274536,3619.46923828125,0.137918801320979,6.07596437377456E-5
3844437091.405,10.0004734992981,3693.51391601562,0.140783394134617,5.93130323512536E-5
3844437096.454,10.0005345344543,3769.33508300781,0.143652356672827,6.11918182242781E-5
3844437101.449,9.99987697601318,3844.24365234375,0.146478808583507,6.17310433688922E-5
3844437106.402,9.99970436096191,3918.33264160156,0.1493587206322,5.93255942204692E-5
3844437111.4265,9.9992733001709,3993.16870117188,0.152205189113939,6.0720172253688E-5
3844437116.379,9.99985933303833,4068.166015625,0.155033798073202,5.92890458414802E-5
3844437121.4575,10.0003709793091,4143.10595703125,0.157884152649135,5.96296346131063E-5
3844437126.491,9.99962854385376,4219.60913085937,0.16072975623239,6.08224225299546E-5
3844437131.385,9.9998083114624,4292.38354492188,0.163588114149466,5.8786621615664E-5
3844437136.462,9.9989972114563,4368.83447265625,0.16645760440385,5.97641930757349E-5
3844437141.3645,9.99876880645752,4442.31884765625,0.16931112919805,6.0258286150771E-5
3844437146.404,10.0001749992371,4518.15283203125,0.172136179864404,6.08525305960184E-5
3844437151.4285,10.0003290176392,4593.27880859375,0.174963555132727,6.13786303686823E-5
3844437156.4925,9.99999141693115,4669.82104492188,0.177830759068164,6.17912614371861E-5
3844437161.5285,9.99953126907349,4744.74853515625,0.180668129147566,6.00488805372073E-5
3844437166.344,9.99982643127441,4817.46728515625,0.183516605180884,5.96632852795045E-5
3844437171.4465,9.99969911575317,4893.2138671875,0.186371038138737,6.10691483562591E-5
3844437176.43,10.0000820159912,4968.93212890625,0.18923179355357,5.97553026503275E-5
3844437181.3975,10.0003318786621,5043.15405273438,0.192053939398468,6.08714413241599E-5
3844437186.521,9.99985599517822,5118.80615234375,0.19491230078145,6.10774222219048E-5
3844437191.375,9.99937295913696,5192.29736328125,0.197714909530295,6.28618635547401E-5
3844437196.3185,10.000057220459,5266.693359375,0.20054429438714,6.12939072753801E-5
3844437201.3695,10.0009431838989,5342.40625,0.203433203412132,6.12486261990571E-5
3844437206.314,10.0003418922424,5416.65356445313,0.206253048636524,6.1101574462732E-5
3844437211.324,9.99974727630615,5492.37109375,0.209068129219467,6.2252492835822E-5
3844437216.3525,9.99954652786255,5567.3359375,0.211932372451787,5.97388225532683E-5
3844437221.4995,9.99870109558105,5643.82568359375,0.214828511942651,5.97479225892654E-5
3844437226.3465,9.99899291992188,5717.3154296875,0.217609724001758,6.11847200836481E-5
3844437231.3175,10.000424861908,5791.53100585938,0.220468738856091,6.13593808827048E-5
3844437236.4335,10.0003309249878,5868.12060546875,0.223269429903036,6.23785660987568E-5
3844437241.443,10.0002112388611,5944.07690429688,0.226104828052644,6.26825717663893E-5
3844437246.353,10.0002617835999,6017.51928710937,0.228929469201539,6.11646601069838E-5
3844437251.4335,9.99988269805908,6093.96899414062,0.231774442197882,6.21950169632929E-5
3844437256.355,9.99945449829102,6167.439453125,0.234607989994172,6.15288801783555E-5
3844437261.4,9.99976396560669,6243.14697265625,0.237484612989106,5.95602370423678E-5
3844437266.3855,10.0007982254028,6318.13134765625,0.240289367462278,5.98377418084481E-5
3844437271.2895,10.0013537406921,6390.8232421875,0.243089575980205,6.26181238653361E-5
3844437276.4615,10.0001358985901,6468.68896484375,0.245895562113016,6.15368235751334E-5
3844437281.3475,9.99928569793701,6542.01635742188,0.248787758485695,6.26743980399504E-5
3844437286.267,9.99902725219727,6615.3974609375,0.251621023584385,6.13386400782027E-5
3844437291.302,9.99997472763062,6691.115234375,0.254413810888802,6.45067186009471E-5
3844437296.264,10.0002717971802,6765.31860351562,0.257217698498893,6.21986015364608E-5
3844437301.332,10.0004568099976,6841.81982421875,0.26003631567803,6.17311092453218E-5
3844437306.363,9.9998288154602,6916.05981445313,0.262867779120857,6.16520010794422E-5
3844437311.242,9.99964141845703,6990.33837890625,0.265751047588244,6.17045067440398E-5
3844437316.2935,9.9996542930603,7065.99682617187,0.268539341084997,6.28166897709484E-5
3844437321.363,10.0000014305115,7141.89184570312,0.271363640945323,6.52948007750237E-5
3844437326.317,10.0003042221069,7216.99487304687,0.27414777824341,6.26871523232735E-5
3844437331.3865,9.9998836517334,7292.001953125,0.276971247720692,6.38538904310657E-5
3844437336.345,9.99977493286133,7366.16015625,0.279775811065473,6.19221935260053E-5
3844437341.2185,9.99957370758057,7440.3017578125,0.282639351977423,6.13529715934166E-5
3844437346.23,9.99985074996948,7514.61547851562,0.285478939017671,6.14395107305563E-5
3844437351.3005,9.99992418289185,7590.29418945313,0.288209451003813,6.28758561584738E-5
3844437356.2085,10.0002841949463,7664.51416015625,0.291085106262693,6.25459787921057E-5
3844437361.2005,10.0006322860718,7739.49438476563,0.293951568909583,6.30721595463458E-5
3844437366.231,10.0010290145874,7815.3154296875,0.296679583188251,6.62855588608737E-5
3844437371.3705,10.0007076263428,7891.85961914062,0.299530526664659,6.27232037245581E-5
3844437376.315,10.0001111030579,7966.05224609375,0.302360973914643,6.09600654036818E-5
3844437381.1745,9.99961948394775,8039.4169921875,0.30514620957125,6.4947608995843E-5
3844437386.1875,9.99990606307983,8114.45190429688,0.308026235495646,6.6504590201103E-5
3844437391.261,10.0002174377441,8190.19482421875,0.310779865696403,6.59438909603924E-5
3844437396.19,9.99953937530518,8264.3916015625,0.313582513990321,6.42328599018468E-5
3844437401.2355,9.99884366989136,8340.00537109375,0.316406453758395,6.45051341069336E-5
3844437406.26,9.99951982498169,8415.1474609375,0.319154320726594,6.28645588395334E-5
3844437411.202,10.0003566741943,8490.28955078125,0.321992017210834,6.15662559041547E-5
3844437416.2675,9.99976634979248,8566.06298828125,0.32476426172715,6.17416269572599E-5
3844437421.26,9.99884700775146,8640.2431640625,0.327582999194152,6.67031671059118E-5
3844437426.1525,9.99975442886353,8713.73681640625,0.330433501252435,6.17181253597208E-5
3844437431.2475,10.0012154579163,8790.1826171875,0.333139406064474,6.67120619144294E-5
3844437436.1455,10.0011200904846,8863.5693359375,0.335951714820655,6.4948545038247E-5
3844437441.2265,10.0008239746094,8940.07373046875,0.338777315972746,6.50894698508557E-5
3844437446.142,10.0001702308655,9013.4951171875,0.341572612798604,6.69906765424635E-5
3844437451.1405,9.99872398376465,9088.36181640625,0.344398426342415,6.61475982083252E-5
3844437456.2375,9.9999475479126,9165.5,0.347172216453422,6.9747270327249E-5
3844437461.1815,10.000572681427,9238.89453125,0.349953407734421,6.37007648471243E-5
3844437466.273,9.99981784820557,9315.36083984375,0.352760427644622,6.62748054401967E-5
3844437471.1325,9.9994649887085,9388.12109375,0.355591904557816,6.7784078356911E-5
3844437476.223,10.0003304481506,9463.9130859375,0.358345653657521,6.36845493404357E-5
3844437481.1835,10.000804901123,9538.20947265625,0.361225985724394,6.79520568624357E-5
3844437486.1055,9.9998459815979,9612.98291015625,0.363964607745284,6.8716062639279E-5
3844437491.1755,9.99929141998291,9687.91943359375,0.366713789765328,6.30426658178018E-5
3844437496.1375,10.0006446838379,9763.84423828125,0.369525400256898,6.60079413556389E-5
3844437501.186,10.0002245903015,9839.7509765625,0.37228002540635,7.1819483520716E-5
3844437506.1705,10.0000052452087,9913.19287109375,0.375030216260976,6.6475865596839E-5
3844437511.2225,10.0001015663147,9988.89306640625,0.37792898605057,6.68724042265244E-5
3844437516.152,9.99999380111694,10063.16015625,0.380739758178924,6.14167337552765E-5
3844437521.125,9.99975442886353,10137.4116210938,0.383468762413947,6.64226884057087E-5
3844437526.1845,9.9996657371521,10213.01953125,0.38628797764952,6.85933959478383E-5
3844437531.184,9.99938535690308,10288.6596679688,0.389050171925677,6.99567623032306E-5
3844437536.0775,9.99959325790405,10361.3779296875,0.391836395974378,6.32170680257064E-5
3844437541.2935,10.0004420280457,10441.1181640625,0.394608154675917,6.64283346608408E-5
3844437546.206,10.000648021698,10514.7548828125,0.397404340000141,6.51193803208679E-5
3844437551.08,9.99994230270386,10588.2329101562,0.400191281816679,6.89026221821318E-5
3844437556.0605,9.99921178817749,10662.4375,0.402932192687865,7.47002389737755E-5
3844437561.13,9.99943876266479,10738.900390625,0.40578715002008,7.13138994342278E-5
3844437566.112,10.0003347396851,10813.8715820312,0.40844837238325,6.66063994994316E-5
3844437571.156,10.0002627372742,10889.6328125,0.411323520500875,6.81141470547457E-5
3844437576.152,10.0000991821289,10964.4877929688,0.414101265336574,6.92119397909797E-5
3844437581.0485,10.0000309944153,11037.40625,0.416824312604373,7.06808354361663E-5
3844437586.2245,9.99917984008789,11115.5869140625,0.419708019056511,6.91602775879946E-5
3844437591.0315,9.99965715408325,11187.4653320312,0.422393211522815,6.46992007464337E-5
3844437596.0565,10.0002913475037,11263.1674804688,0.425180755977001,6.68693493974888E-5
3844437601.1935,10.0006756782532,11339.5859375,0.427914582439493,6.92299461511966E-5
3844437606.0995,10.0008010864258,11413.822265625,0.430711004247091,6.77979113069927E-5
3844437611.0115,10.0006957054138,11486.6103515625,0.433396313624327,7.09226440272868E-5
3844437616.035,10.0003280639648,11562.3837890625,0.436220377770473,7.32047930710231E-5
3844437621.058,10.0002255439758,11638.0302734375,0.438976368790146,7.12337610007358E-5
3844437626.004,10.0002131462097,11711.41796875,0.441731617110238,6.8442556277443E-5
3844437631.0215,10.0006499290466,11786.9838867188,0.444435767285894,7.45114020977586E-5
3844437636.0485,10.0001091957092,11861.8862304687,0.44718369364843,7.2273857384378E-5
3844437641.065,10.0000419616699,11936.8251953125,0.450059107071951,6.85336031532683E-5
3844437646.0745,9.99976301193237,12012.5854492187,0.452781971106815,7.29681733947773E-5
3844437651.0125,10.0002779960632,12086.08203125,0.455472761281611,7.37938803310163E-5
3844437656.154,10.0007009506226,12163.9985351562,0.458285648482328,6.89059173557613E-5
3844437661.067,9.99993562698364,12236.7495117188,0.461042810691286,6.71421487213923E-5
3844437665.9975,9.99984836578369,12311.8110351562,0.463699706850644,7.25757330398688E-5
3844437671.042,10.0000314712524,12387.6708984375,0.466528893605393,7.17081065947639E-5
3844437676.014,9.99955177307129,12462.0375976563,0.469245617257595,7.18469830018995E-5
3844437681.1415,9.99941444396973,12537.7021484375,0.472092032165786,7.71568206376021E-5
3844437686.1215,9.99910068511963,12613.3588867188,0.474744162268275,7.29854025760296E-5
3844437691.052,9.99950361251831,12686.8217773437,0.477559346869386,7.53806633850697E-5
3844437696.0865,10.0001354217529,12762.6494140625,0.480303619325097,7.5973352823335E-5
3844437701.0765,9.99976587295532,12837.59375,0.482924173774635,7.65365242978032E-5
3844437706.0055,10.000011920929,12911.7612304687,0.485824706728658,7.07355072156435E-5
3844437711.128,9.99968957901001,12988.3481445313,0.488363005071312,7.4348393250075E-5
3844437716.076,9.99978446960449,13062.7319335938,0.491204710906774,7.3323056234245E-5
3844437720.955,10.0006279945374,13135.423828125,0.4938906915576,7.26501671628462E-5
3844437726.0545,9.99966430664062,13212.6674804687,0.496660172295042,6.86379445199147E-5
3844437731.002,9.99922657012939,13286.916015625,0.499402294060001,7.45300024632802E-5
3844437735.952,10.0000472068787,13361.0747070312,0.502090285191433,7.2531543904319E-5
3844437741.054,10.0008344650269,13437.4833984375,0.504889986954769,6.47259341495305E-5
3844437745.936,10.0006585121155,13510.1870117188,0.507629307444457,7.36563676872397E-5
3844437750.9615,9.99926280975342,13585.1123046875,0.510333892917847,7.67438867450637E-5
3844437755.955,9.99865818023682,13661.0029296875,0.513043815936367,7.5141280010308E-5
3844437760.9,9.99831104278564,13734.685546875,0.515999964391919,7.44822036638658E-5
3844437766.006,9.99950647354126,13811.0849609375,0.518584651297843,7.70575388596852E-5
3844437771.0355,10.0022253990173,13886.8256835938,0.52134899129038,7.53016872545798E-5
3844437776.054,10.0011115074158,13962.5278320312,0.523938005546002,7.53890111228863E-5
3844437781.034,10.0001831054688,14037.4799804687,0.526639699363564,7.86803370851796E-5
3844437785.8815,10.0004210472107,14109.4418945313,0.529344391635701,6.58257855118437E-5
3844437790.913,10.0012793540955,14185.1733398438,0.532121624835922,7.13111900409618E-5
3844437795.905,10.0004529953003,14260.1137695313,0.534825413417423,7.24010651961602E-5
3844437800.878,10.0008068084717,14333.4663085938,0.537495168629019,7.25598464863368E-5
3844437805.902,10.0011687278748,14409.0600585938,0.540263012829465,7.13343218227434E-5
3844437810.869,10.0007548332214,14483.2275390625,0.542869471509343,6.8608141865953E-5
3844437816.02,9.99944496154785,14561.2436523438,0.545744140694601,8.10757240963408E-5
3844437821.0035,9.99948883056641,14636.2641601562,0.548390573045426,7.31313559216273E-5
3844437825.98,9.99961757659912,14710.4956054687,0.551158917043622,7.2278793705532E-5
3844437830.946,9.99882555007935,14785.3715820313,0.553762643771766,7.99120908035023E-5
3844437835.8385,9.99926090240478,14858.0424804687,0.556439941957707,7.73870010386222E-5
3844437840.938,9.99928283691406,14935.4399414062,0.559269604381927,7.2163613959971E-5
3844437845.893,9.99946689605713,15009.7583007813,0.56194873791845,7.41715872189108E-5
3844437850.862,10.0003833770752,15083.2416992187,0.564766516096673,7.64962644733714E-5
3844437855.9385,10.0001287460327,15160.5092773438,0.567322913660463,8.15799550055167E-5
3844437860.8315,10.0003151893616,15233.181640625,0.569985804743036,7.51302452577854E-5
3844437865.8875,10.0007796287537,15309.7680664062,0.572773083698292,7.65275472341791E-5
3844437870.8525,10.0006732940674,15384.0122070313,0.575516417535294,7.94423471380983E-5
3844437875.9205,9.99988412857056,15459.6694335938,0.578155949743266,7.74442647085562E-5
3844437880.8245,9.99959897994995,15533.8618164062,0.580858622745351,6.86953098345967E-5
3844437885.892,10.0004272460938,15609.0922851562,0.583531543887594,7.38421012391862E-5
3844437890.8145,10.0005407333374,15683.5678710938,0.586257783200216,8.08147843700496E-5
3844437895.8485,9.99983787536621,15758.4819335938,0.588996780340858,8.33540272089815E-5
3844437901.004,9.99961662292481,15836.4423828125,0.591652341100832,7.71148390348064E-5
3844437905.9215,9.99934816360474,15909.9614257813,0.5943804130591,7.99262631065256E-5
3844437910.9535,10.0018091201782,15985.7109375,0.596864632952209,7.54182259196525E-5
3844437915.8405,10.0002861022949,16058.388671875,0.599719950188413,7.63972636428222E-5
3844437920.772,9.99925374984741,16133.4067382812,0.602446087949263,7.90878798049337E-5
3844437925.911,10.0000028610229,16209.8212890625,0.605033893396916,7.68811848141138E-5
3844437930.8765,9.99990224838257,16284.900390625,0.607805277686886,8.22499797851593E-5
3844437935.8745,9.99954128265381,16360.0893554687,0.610442650544952,8.61145744530221E-5
3844437940.9565,10.0004100799561,16435.716796875,0.613088271626547,7.92223739183094E-5
3844437945.831,9.99987936019897,16509.134765625,0.615816622795404,8.27714003748522E-5
3844437950.766,9.99883651733398,16582.650390625,0.618513965675704,8.58968017958626E-5
3844437955.7885,9.99998807907105,16658.330078125,0.621229539858155,8.29617368077268E-5
3844437960.8325,10.0010242462158,16734.0625,0.623687429571688,8.08705014000349E-5
3844437965.833,9.99957084655762,16808.2275390625,0.626518604202222,8.1454604736026E-5
3844437970.915,9.99948263168335,16885.236328125,0.629145341278883,7.56391296369003E-5
3844437975.856,10.0005149841309,16959.4580078125,0.631799301935847,8.33786343984882E-5
3844437980.7615,10.0006031990051,17032.939453125,0.634403383976092,7.82157113413917E-5
3844437985.784,10.0001320838928,17107.904296875,0.637042060679673,8.07266340689938E-5
3844437990.728,9.99965810775757,17182.064453125,0.639771130903257,8.02789558386002E-5
3844437995.8315,9.99943923950195,17258.609375,0.642419839196026,7.49416749630924E-5
3844438000.7125,9.99976968765259,17331.302734375,0.645126166529759,8.25684525445344E-5
3844438005.7225,10.0004639625549,17406.2353515625,0.647655465713626,8.21688063038705E-5
3844438010.739,10.0005168914795,17481.2021484375,0.650560040792198,8.165832848648E-5
3844438015.7365,9.99903345108032,17556.2177734375,0.653233887235653,8.53528460471053E-5
3844438020.8465,9.9982385635376,17633.5458984375,0.655779065271213,7.87518624767667E-5
3844438025.739,9.99978494644165,17706.232421875,0.65835031062283,8.61475243167817E-5
3844438030.8345,10.0006313323975,17783.28125,0.660914456385377,7.89835561991026E-5
3844438035.824,9.9997992515564,17858.2119140625,0.663629371462833,9.00890223443871E-5
3844438040.6975,9.99997997283935,17930.98828125,0.666409336757458,8.3185234783734E-5
3844438045.7245,9.99997615814209,18006.765625,0.668971594038686,7.94368150477162E-5
3844438050.7615,9.99953460693359,18082.4501953125,0.671674711861407,8.77180153763443E-5
3844438055.7965,9.99978733062744,18157.3740234375,0.674269908229123,8.83537934001379E-5
3844438060.8315,9.99955129623413,18233.2431640625,0.676995504910687,8.34157884347118E-5
3844438065.713,9.99963521957398,18306.0966796875,0.679503260939364,8.35530018970729E-5
3844438070.81,10.0006337165833,18383.3369140625,0.682199333818701,8.61762492369812E-5
3844438075.741,10.0013151168823,18456.822265625,0.684754633369379,8.09089200505214E-5
3844438080.666,10.0008482933044,18530.9853515625,0.687453843231624,8.47114223743651E-5
3844438085.8105,10.0000367164612,18607.4443359375,0.690164541867829,8.27579331996754E-5
3844438090.6905,9.99978446960449,18680.9052734375,0.692902946961927,8.56425820924726E-5
3844438095.8265,9.99944067001343,18758.0244140625,0.695355875113649,9.05970600595089E-5
3844438100.752,10.0007662773132,18832.25,0.698008934523789,8.04955194308546E-5
3844438105.7915,10.0011734962463,18907.5419921875,0.700629939782473,8.52192359906431E-5
3844438110.766,9.99959421157837,18981.87109375,0.703163656902999,8.25765785432872E-5
3844438115.6395,10.0002412796021,19055.33984375,0.705926052482461,8.59818625373893E-5
3844438120.734,10.0000104904175,19131.015625,0.708487635280826,8.99762764941323E-5
3844438125.6345,9.99923229217529,19205.2197265625,0.711082877645629,8.54634633250583E-5
3844438130.803,9.99946784973145,19282.4677734375,0.713776187672198,9.07039914951252E-5
3844438135.718,9.99965715408325,19355.9609375,0.716480914442622,9.41861841775127E-5
3844438140.655,9.99970054626465,19430.11328125,0.718948119201206,9.16781184559698E-5
